cluster_id,system,entity_f1,relation_f1,pair_f1,exact_triple_f1,model_id,model_commit
test_01037,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01037,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01051,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01051,leadw_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01051,primera_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01060,run82_text,0.5,0.6666666666666666,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01060,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01065,run82_text,0.4444444444444445,0.6666666666666666,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01065,leadw_text,0.7272727272727273,0.6666666666666666,0.7499999999999999,0.7499999999999999,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01068,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01068,leadw_text,0.4444444444444445,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01074,run82_text,0.0,0.2857142857142857,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01074,leadw_text,0.2,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01074,primera_text,0.1818181818181818,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01077,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01077,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01083,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01083,leadw_text,0.1428571428571428,0.2222222222222222,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01090,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01090,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01090,primera_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01096,run82_text,0.3333333333333333,0.8,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01096,leadw_text,0.6666666666666666,0.5,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01096,primera_text,0.3333333333333333,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01107,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01107,leadw_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01111,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01111,leadw_text,0.6666666666666666,0.5,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01117,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01117,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01127,run82_text,0.0,0.1333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01127,leadw_text,0.1481481481481481,0.1428571428571428,0.1176470588235294,0.1176470588235294,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01135,run82_text,0.1428571428571428,0.2352941176470588,0.1666666666666666,0.1666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01135,leadw_text,0.1428571428571428,0.2352941176470588,0.1666666666666666,0.1666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01135,primera_text,0.0714285714285714,0.125,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01142,run82_text,0.5714285714285715,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01142,leadw_text,0.5714285714285715,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01146,run82_text,0.0,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01146,leadw_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01157,run82_text,1.0,0.0,1.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01157,leadw_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01158,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01158,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01168,run82_text,0.5,0.0,0.3333333333333333,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01168,leadw_text,0.5,0.5714285714285715,0.5714285714285715,0.5714285714285715,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01177,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01177,leadw_text,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01203,run82_text,0.1538461538461538,0.4444444444444445,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01203,leadw_text,0.0,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01208,run82_text,0.0,0.5714285714285715,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01208,leadw_text,0.1818181818181818,0.3333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01223,run82_text,0.8571428571428571,0.4,0.8,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01223,leadw_text,0.5,0.0,0.3333333333333333,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01233,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01233,leadw_text,0.4,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01260,run82_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01260,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01272,run82_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01272,leadw_text,0.3333333333333333,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01278,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01278,leadw_text,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01283,run82_text,0.2,0.2857142857142857,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01283,leadw_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01296,run82_text,0.5714285714285715,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01296,leadw_text,0.2857142857142857,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01306,run82_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01306,leadw_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01322,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01322,leadw_text,0.2857142857142857,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01340,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01340,leadw_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01366,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01366,leadw_text,0.5714285714285715,0.5,0.5714285714285715,0.5714285714285715,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01372,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01372,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01380,run82_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01380,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01388,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01388,leadw_text,0.3076923076923077,0.25,0.25,0.25,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01388,primera_text,0.1538461538461538,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01461,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01461,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01478,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01478,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01518,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01518,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01522,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01522,leadw_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01533,run82_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01533,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01545,run82_text,0.1111111111111111,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01545,leadw_text,0.2222222222222222,0.5714285714285715,0.2105263157894736,0.2105263157894736,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01574,run82_text,0.0,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01574,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01577,run82_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01577,leadw_text,0.6666666666666666,1.0,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01616,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01616,leadw_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01630,run82_text,0.1666666666666666,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01630,leadw_text,0.3333333333333333,0.5714285714285715,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01635,run82_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01635,leadw_text,0.6666666666666666,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01645,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01645,leadw_text,1.0,0.0,1.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01646,run82_text,0.4,0.3333333333333333,0.2857142857142857,0.2857142857142857,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01646,leadw_text,0.2,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01653,run82_text,0.125,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01653,leadw_text,0.0,0.1999999999999999,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01655,run82_text,0.1666666666666666,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01655,leadw_text,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01658,run82_text,0.1818181818181818,0.2,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01658,leadw_text,0.3636363636363636,0.2222222222222222,0.2222222222222222,0.2222222222222222,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01660,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01660,leadw_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01682,run82_text,0.3076923076923077,0.2857142857142857,0.25,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01682,leadw_text,0.3076923076923077,0.2857142857142857,0.25,0.25,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01688,run82_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01688,leadw_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01695,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01695,leadw_text,0.6666666666666666,0.6666666666666666,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01703,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01703,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01707,run82_text,0.8,1.0,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01707,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01707,primera_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01713,run82_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01713,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01723,run82_text,0.25,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01723,leadw_text,0.5714285714285715,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01725,run82_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01725,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01734,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01734,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01734,primera_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01739,run82_text,0.5,0.0,0.5,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01739,leadw_text,0.25,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01740,run82_text,0.2857142857142857,0.2857142857142857,0.4,0.2,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01740,leadw_text,0.4,0.3333333333333333,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01768,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01768,leadw_text,0.6666666666666666,0.5,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01774,run82_text,0.2222222222222222,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01774,leadw_text,0.4444444444444445,0.5,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01778,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01778,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01781,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01781,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01786,run82_text,0.0,0.8,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01786,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01786,primera_text,0.6666666666666666,0.5,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01813,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01813,leadw_text,0.6666666666666666,0.6666666666666666,0.25,0.25,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01820,run82_text,0.6666666666666666,0.0,0.3333333333333333,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01820,leadw_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01820,primera_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01832,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01832,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01855,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01855,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01873,run82_text,0.5,0.6666666666666666,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01873,leadw_text,0.5,0.6666666666666666,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01878,run82_text,0.4444444444444445,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01878,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01889,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01889,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01892,run82_text,0.25,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01892,leadw_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01900,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01900,leadw_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01913,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01913,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01915,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01915,leadw_text,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01929,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01929,leadw_text,0.2857142857142857,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01930,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01930,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01932,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01932,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01947,run82_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01947,leadw_text,0.3333333333333333,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01974,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01974,leadw_text,0.4,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01974,primera_text,0.4,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01976,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01976,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01978,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01978,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01985,run82_text,0.1818181818181818,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_01985,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02005,run82_text,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02005,leadw_text,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02005,primera_text,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02019,run82_text,0.0,0.3333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02019,leadw_text,0.3333333333333333,0.0,0.25,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02023,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02023,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
